class_name,str_encoding
AamirKhan,-0.07999815^0.0075710835^-0.02980624^0.04039902^-0.12659585^0.02296299^0.037636783^0.0923716^0.05996502^0.047456454^0.073876^0.055058952^0.056576032^-0.012347057^-0.14169982^-0.13980803^-0.14902638^-0.0074023055^-0.040468145^0.105707385^0.035563864^-0.27489093^-0.05664433^0.16372423^-0.021804692^-0.060881447^-0.0036502518^-0.008618438^-0.06390508^-0.0054640267^-0.07561644^-0.12228942^0.057316672^0.06664716^-0.1416425^0.033896983^-0.049959403^0.03317303^-0.20371413^-0.044988573^0.06541673^-0.16404079^0.015948316^0.014187997^-0.04060317^-0.18358824^0.061511636^-0.008667049^-0.027437573^0.104410425^-0.042711936^-0.036427062^-0.051622253^0.08287935^0.21149345^0.10616636^-0.09158507^0.0020016497^0.01310513^-0.13788259^-0.036952645^0.0045117396^0.08751213^-0.019611867^-0.017897695^0.1298483^0.0017125168^-0.09343304^-0.06799708^0.020055436^-0.062553234^-0.022706417^-0.017629853^0.08994239^0.17064577^0.03368682^0.07857308^0.090327494^0.069337286^-0.042727947^-0.18997619^-0.091167^0.026591165^-0.033243936^-0.07747691^0.14351583^0.049721424^0.068421476^0.1959586^0.03229482^0.014264981^-0.1483622^0.11225707^-0.10652823^-0.06878672^-0.097424954^-0.08694047^-0.011942445^0.10647071^-0.035609458^0.05664168^0.030219994^0.03447339^-0.038832415^0.042982224^0.13794707^-0.053534098^0.04042705^-0.13580555^-0.09833646^-0.052338883^0.09634392^0.04002165^-0.08236295^0.01430814^0.0316557^0.12818377^-0.009455855^0.1340519^0.09427058^-0.0025129921^-0.09429981^-0.05122227^0.027857726^-0.08787658^0.14479122^0.04506996^0.09252398
AamirKhan,-0.021636836^0.011136722^-0.12560654^0.04676313^-0.13551596^0.04930083^-0.008007844^0.11106574^0.0009185413^-0.0005077932^0.022520402^-0.0028811344^0.07471147^0.23344177^-0.03673389^-0.15095048^0.0063537033^-0.05729913^0.069500215^0.005827869^-0.03849355^-0.11267192^0.03609304^0.08065616^-0.010479324^-0.089419276^0.03777207^0.068874024^-0.062079147^0.035655666^-0.035191618^-0.0072199246^0.059496358^-0.02645748^-0.20099066^0.07777555^-0.09479602^0.034269545^-0.22957227^0.09372171^-0.021347333^0.016423455^-0.058360327^0.029484812^-0.10236076^-0.11455437^0.018908922^-0.07104217^0.07505559^0.06621239^0.071785435^0.092750564^-0.0053202156^0.0763468^0.106576845^0.09765567^-0.0064776945^0.06903253^0.21378155^-0.14038403^-0.11677591^0.043494087^0.024412213^-0.082279116^-0.10239809^0.12029712^0.13499403^-0.05636246^-0.023077777^0.10946277^0.00046989325^-0.0015618223^0.056564804^0.09409548^0.11163495^0.0069411234^0.02564488^-0.09539978^-0.042456847^-0.015640896^-0.084649265^-0.088119395^0.0287711^-0.108753204^0.02355634^0.06625394^0.0065741064^-0.07819951^0.11508733^-0.022837516^-0.06600652^-0.10899676^0.073988676^-0.1443363^0.070053026^-0.10777258^0.009859223^0.052777156^0.06702509^0.016158737^-0.021155253^0.13389215^0.15679483^0.02863545^-0.18656665^0.10034671^-0.11231407^-0.04030366^-0.06716682^-0.10878339^0.036359254^0.06305399^0.015548759^-0.09451832^-0.048620686^-0.0066238376^0.22901276^-0.08848774^0.20178059^0.057407714^0.026167689^-0.14674401^-0.005065865^-0.036787715^-0.033537798^0.04731661^0.062354393^0.16437277
AamirKhan,0.060784407^-0.038892083^-0.14337493^-0.082864396^-0.1376937^0.015318661^-0.02641599^0.101536036^-0.047806393^0.07347014^0.04292932^-0.04511792^0.10067419^0.25718272^0.06726543^-0.13067685^0.11038602^-0.017270658^0.13830204^0.026799168^-0.13844503^0.12277804^-0.041695192^0.0808069^-0.17371218^0.003572822^0.10198119^0.108679175^-0.013868497^0.06333903^-0.14294276^-0.02988329^0.060675573^-0.03395328^-0.052401498^0.11353955^0.05554355^-0.0017118003^-0.13754363^0.09687769^-0.13432246^0.053723544^-0.08475922^0.003758269^-0.06287535^0.011936936^-0.007286977^0.06596344^0.06413893^0.09160966^0.053360976^0.08001955^-0.0031482903^0.09888178^0.051331177^0.05375676^-0.018167382^0.0064303745^0.117079884^-0.03470726^-0.067839675^0.06053414^0.00898489^-0.054035187^-0.16227657^0.029398652^0.16154626^-0.035959415^0.032159194^-0.011186175^-0.0054632192^-0.13111217^0.051226486^0.058921855^0.043062862^-0.037199233^-0.0028582257^-0.062133167^0.06820518^-0.0851141^0.12573922^-0.02655232^-0.073118135^-0.14388026^0.100820914^0.031488642^-0.065163955^-0.1175351^0.1049199^0.110866554^0.009490855^-0.039771672^0.063539065^-0.022905717^0.05508162^-0.04122488^0.02995529^-0.024033431^0.062649995^-0.007648687^0.07055125^0.17506471^0.09675323^-0.08450716^-0.18450429^0.06250437^-0.06889361^-0.1886867^-0.083201505^0.03695033^0.11383977^-0.011191179^0.086246006^-0.071556084^-0.1172856^0.00020608482^0.21366277^-0.13121438^0.058688063^-0.08252031^0.039524056^-0.21637991^0.09209582^-0.0070777177^-0.047855787^-0.01070707^0.027711455^0.044200458
AamirKhan,-0.028750593^0.07499473^-0.118867695^-0.089470886^-0.06968335^-0.06189798^-0.07525495^0.02087676^0.051540058^0.14417323^0.11962561^-0.051074147^0.15962654^0.22847544^0.07008735^-0.0041653505^0.18717399^0.005619065^0.051602133^0.0999912^-0.026290588^0.045269907^-0.062647805^0.21595691^-0.065713376^0.010719222^0.124336064^0.072861426^0.06400517^0.13475809^-0.06013204^-0.060462043^0.15232596^0.014103075^-0.04953455^0.1475876^0.17235406^0.088249795^-0.111891426^0.046874873^-0.10644174^0.04559542^0.060905267^0.048804414^-0.022155719^0.0013623794^0.10496213^0.087311074^0.06829272^-0.02687544^0.06336467^-0.043310843^-0.0692066^0.05661809^0.13544726^0.1279218^-0.13002218^0.0251152^0.1023248^-0.098830074^-0.09682692^-0.10402482^-0.021506026^-0.06349808^-0.09188571^0.0017697423^0.07430536^0.005419249^0.052155133^-0.100126244^0.014554288^-0.09346579^-0.013502812^-0.12455426^0.15049422^0.019531572^-0.004697751^0.20131482^0.064807266^-0.110164225^0.08529976^0.08050304^-0.0594076^-0.040782973^0.05572461^0.07501336^-0.029856907^-0.030411167^0.10296225^0.08090982^-0.097143784^-0.12261716^0.062068433^-0.022582674^-0.0011554798^-0.07767826^-0.086705826^-0.016632775^0.07712239^-0.07397597^0.014441171^0.06912297^0.07437481^-0.0111618275^-0.17265612^0.06187128^-0.13062753^-0.15949173^-0.02709284^-0.032270256^-0.0018729224^0.0057419864^-0.004975563^0.04060573^-0.11152605^0.0048150425^0.019734737^-0.1843366^-0.13038307^-0.040096574^0.029452626^-0.037967622^-0.016677534^0.11163844^-0.11060903^0.048033036^-0.07491031^0.00519035
AamirKhan,-0.064365275^-0.0026937604^-0.13729878^0.062125817^-0.114826314^-0.043679073^-0.058919728^0.052176792^0.059998382^0.10336095^0.07706709^0.058681548^0.14462593^0.17511325^-0.13662523^-0.033389833^0.07681696^-0.004163909^0.011416141^0.15814644^0.01716554^-0.22736503^0.01947659^0.18983419^-0.0688647^-0.02435992^0.035832144^0.025444612^-0.028620714^0.08157402^-0.07994294^0.04750331^0.13694291^0.010585913^-0.21938367^0.10732093^-0.004346819^0.14002436^-0.21821979^0.01177382^-0.08915914^-0.024007466^-0.026280647^-0.06223178^-0.021419758^-0.14221328^0.08699658^-0.013994249^0.07360632^0.07594983^0.0674029^0.040392507^-0.043489646^0.07238004^0.19374359^0.09957547^-0.002501474^-0.030326942^0.14125054^-0.13925658^-0.070286416^-0.031618636^0.01892647^-0.09551065^-0.059616514^0.06541236^0.055704944^-4.4687742e-05^-0.026756419^0.03855108^-0.0337026^-0.02581211^-0.028743206^0.059485383^0.13639107^0.05060014^0.100651585^0.1134928^0.0064111487^-0.09046275^-0.13649955^-0.027722463^-0.016763242^-0.07248705^-0.0007738722^0.10901534^-0.0064771315^0.03613921^0.19140223^-0.03202688^-0.120688364^-0.10954545^0.12693845^-0.04855389^0.047406644^-0.08398749^-0.045868285^0.040683832^0.08899073^-0.049755704^0.060634553^0.03834268^0.04590478^0.055574164^-0.0590278^0.10586984^-0.11245983^-0.09442864^-0.04436774^-0.10220982^-0.1368632^0.11084014^0.052326065^-0.048472423^-0.02388088^0.015711242^0.13225067^-0.110681176^0.06946302^0.08176208^-0.03893777^-0.041344073^0.005237701^0.013319209^-0.1146323^0.138254^4.367654e-05^0.1000338
AamirKhan,-0.010392594^-0.006479431^-0.15264972^0.011119915^0.009822903^-0.055679638^-0.09668195^0.0029916926^-0.05638381^-0.019060565^-0.014212847^0.002879366^0.11265053^0.17159148^0.1085296^-0.035786025^0.04346831^-0.17630218^0.1077344^0.12386734^-0.08987278^-0.10974051^0.08129338^-0.06500268^0.10540466^0.0072021815^0.030580679^0.00011871776^-0.14619626^0.039979428^0.01308772^0.11814488^0.1756712^0.062050667^-0.16114222^0.11720549^0.10635764^0.017663866^-0.066869505^-0.055212732^0.08311262^-0.10274086^0.15326004^-0.01906921^-0.11289076^0.104599826^0.12833872^-0.016133372^0.036042243^0.061026383^-0.047679517^-0.07629231^0.07366497^0.07796998^0.12767258^0.02369088^-0.07873592^-0.072982445^0.10784531^-0.0684082^-0.09090028^-0.018682577^-0.11399853^-0.057719167^-0.060246605^0.17338604^0.0076353294^0.10123831^0.06211063^-0.14246602^-0.047269955^-0.026222985^-0.0688615^-0.06718429^0.21251747^0.099979095^0.030037718^-0.0519624^-0.01235839^0.11645658^-0.03381103^-0.10634787^-0.017324587^0.0047696265^-0.0024427406^0.15426095^-0.013222897^-0.025582049^0.03057543^0.01088164^-0.029823609^-0.05701533^0.01904752^-0.04253987^-0.12577611^-0.03941065^-0.0588547^0.0801001^0.0804397^-0.13987519^-0.105319686^-0.033811484^0.14791563^0.025783967^-0.16637778^0.08885646^-0.1758746^0.16040097^-0.08102907^-0.023678605^-0.023773871^-0.005923208^-0.09062573^-0.08087321^-0.10247897^-0.060657192^0.03991272^-0.10944805^0.0648571^0.11830104^0.09661776^0.035895754^-0.0022183405^0.13184533^-0.031500965^-0.077436656^0.049371537^0.10742951
AamirKhan,0.035202317^-0.101585776^-0.2276463^0.025435288^-0.1388739^0.04798395^-0.05493187^0.12625958^-0.13696375^0.10081771^0.05947021^0.08070763^0.12622426^-0.022104746^-0.15343161^0.02254857^0.08089899^-0.10288901^0.12747893^0.11574554^0.0020954642^-0.20953217^0.014331665^0.10730755^-0.045590863^0.1298996^0.111527875^-0.12660237^-0.06217247^-0.015343037^-0.090643056^0.037792604^0.011052008^0.021722807^-0.251883^-0.017033512^-0.06878494^0.06073506^-0.016756004^0.054589067^-0.06214096^-0.09656994^-0.073426686^-0.035753436^0.030426012^-0.13568304^0.09480892^-0.067297764^-0.0060792696^0.044670653^0.10076378^-0.029902292^0.031163648^0.062478106^0.038058426^0.011576653^0.09607175^0.01409385^0.12526654^-0.1003695^0.023182921^-0.004002516^0.06743185^-0.07994242^-0.07486587^0.01855301^0.037498508^0.030985003^0.06459491^-0.14558795^-0.15693259^-0.010019794^-0.0864747^0.05944076^0.10798009^0.013542796^0.08570983^0.06967997^0.0074083707^0.12115338^-0.14574155^-0.12770303^0.031838883^-0.10727595^-0.052814778^0.11854177^0.06257111^-0.01911599^0.12217764^-0.18762402^-0.11766921^0.0044427672^0.046297807^0.08563218^0.00075070106^-0.0029651339^0.06948076^-0.0022781251^0.018508907^-0.071108714^0.009733407^-0.025932277^-0.026543502^0.16496094^-0.017812274^0.024463419^-0.08712563^0.04399874^-0.1643886^-0.11377232^-0.06392077^0.123849414^0.09742553^-0.10566192^-0.0028832175^0.041428983^-0.032680087^-0.063078746^0.067012824^0.030884316^-0.10799052^-0.08959781^0.047528185^-0.06794603^-0.09866092^0.087048136^-0.12893738^0.049654882
AamirKhan,-0.08478741^0.074936576^-0.023657098^0.054139603^-0.0741913^0.023082275^-0.067242585^0.053395882^-0.009149421^0.13447979^0.07381466^0.04049173^0.10827411^0.028175216^-0.048469245^0.03859879^-0.032209113^-0.04572316^-0.025682304^0.14736088^0.03863968^-0.2555435^0.08639643^0.17262025^0.015457446^-0.02609438^-0.01852656^-0.009287778^0.02019275^6.581569e-05^-0.0025703926^0.009017754^0.09214322^0.07664276^-0.23017633^0.077401765^-0.0322091^0.12731537^-0.097772904^0.060015917^-0.041176282^-0.10551926^0.018992178^-0.11866089^-0.006426948^-0.17866671^0.12735628^-0.022919005^0.0033253226^0.11637776^0.07394359^0.026610887^-0.08598418^0.06447719^0.1450313^0.08181869^0.027238084^-0.018888762^0.08187547^-0.109623194^-0.106371716^-0.03035476^0.01355483^-0.120774165^-0.028294861^0.10653228^-0.0065627834^0.0044975514^-0.08846666^0.03207314^-0.059139173^0.08369835^-0.096666925^0.14585276^0.20793262^0.024419375^0.10374068^0.11594236^0.03735903^0.0027016068^-0.14104731^-0.07836193^0.060230065^0.015258041^-0.041671563^0.13432176^0.01506815^0.07279578^0.18276939^-0.052934155^-0.099638596^-0.09909879^0.110311784^0.02023407^0.0060775727^-0.083542086^-0.086817026^0.090690546^0.044418827^-0.050629113^-0.010446363^-0.036559895^-0.022749191^0.1118655^0.025258465^0.13920417^-0.08872307^-0.0031580066^0.029947642^-0.13628538^-0.18093754^0.1714649^0.046466853^-0.0028425935^0.033062335^0.028967576^0.09437977^-0.015510548^0.056628596^0.16950488^0.008293039^-0.012330519^-0.0148431305^0.03051917^-0.14639944^0.14598608^0.021709394^0.1236193
AamirKhan,-0.028398607^-8.76015e-05^-0.102745354^-0.0917025^-0.13458893^0.1682923^-0.15408206^0.037124265^0.048270043^-0.006354721^0.021855641^-0.00663975^0.12474546^0.082003176^0.010837083^-0.05835468^-0.10973853^-0.15938245^0.0029708399^0.022479126^-0.031857025^0.0035857195^0.11220422^0.10653041^-0.08453566^0.034343906^0.07352213^-0.08171462^-0.11067523^-0.028536933^0.058686454^-0.02146656^0.07760725^0.08713932^-0.14298251^0.1493989^0.048366614^0.10453333^-0.06745945^0.17426035^-0.06809259^-0.08080543^-0.13388246^-0.07218696^-0.012132487^-0.09781034^0.07468747^0.054388236^0.022313267^0.18371923^0.008978052^0.029473135^0.078033134^0.12060799^0.074216396^0.058405966^0.091055624^0.020599885^0.06151111^-0.16672613^-0.13871256^0.067491114^0.068365104^-0.11396987^-0.13156654^0.04005069^0.14411086^0.15287402^0.045648154^0.04132337^-0.062263217^-0.027871205^-0.10945465^0.054122243^0.19730064^0.006687075^-0.086896926^-0.07951795^0.024797028^0.14221221^0.007759774^-0.041797925^0.03728474^-0.04142641^-0.049255364^0.11355311^0.045702934^-0.03393622^0.067072004^-0.013255999^-0.01872492^-0.108493574^0.14730945^0.046885695^-0.077022955^-0.04518196^-0.080344744^0.064000055^0.0605019^-0.047135923^0.0646285^0.0004520482^-0.0575827^0.053941075^-0.05568336^0.034284014^-0.18882196^-0.08599895^-0.15815455^-0.021279123^0.0017701545^0.13712092^0.028757352^-0.078061335^-0.056185044^0.12615295^0.018331997^-0.07579646^0.06179994^0.09834836^0.1350981^-0.10902961^0.07678003^0.007073681^-0.115593016^0.052102398^-0.000996969^0.16627645
AamirKhan,-0.064070016^0.01867365^-0.085486956^0.039073307^-0.0927747^0.026036417^-0.021082425^0.06789989^0.029587325^0.10953979^0.07992097^0.0556765^0.12737957^0.12262648^-0.07784166^-0.007997856^0.018634222^-0.051462445^-0.042632353^0.08317658^0.017320273^-0.2448851^0.033994522^0.16261396^-0.016133381^-0.026606802^-0.005728634^0.022952257^0.0015813814^0.004921299^-0.012303984^0.07413768^0.06284329^0.05014672^-0.2799885^0.08362433^-0.046975628^0.12633108^-0.11864396^0.09506418^-0.010468262^-0.05513252^-0.041243598^-0.1333429^-0.0038855583^-0.18957557^0.05653681^-0.03955702^0.042558774^0.043478675^0.041408677^0.04228681^-0.06646894^0.0701462^0.119530335^0.100401334^0.017216729^0.05377143^0.08651841^-0.09856701^-0.10851875^0.006241217^0.02622382^-0.12735975^-0.0675105^0.15778784^0.050608467^0.04874974^-0.056073386^0.03710359^-0.038484246^0.061114933^-0.061781216^0.13764057^0.20290679^0.046372164^0.08760599^0.05279863^-0.012614943^-0.058173306^-0.15807714^-0.04900939^0.062939145^-0.05057087^-0.061534986^0.14808235^0.05690661^0.0309467^0.13669598^-0.09392374^-0.09209551^-0.1255039^0.14139499^-0.016466623^0.037383202^-0.07348071^-0.06807105^0.025330078^0.07343711^0.0017743428^-0.0056278794^-0.040585797^-0.00013865551^0.15343386^-0.018427163^0.13504133^-0.139121^-0.0331963^-0.051127728^-0.1669443^-0.14569747^0.15505077^0.044612966^-0.027186964^0.028212268^0.03364382^0.07477323^-0.027610423^0.110320896^0.13300766^0.0013500236^-0.057288624^-0.021136085^0.020031849^-0.12831096^0.14907579^-0.061982267^0.11946892
AamirKhan,-0.05018362^0.030432085^-0.13091126^0.06528687^-0.14170174^0.007172028^-0.028563187^0.06120822^0.102594174^0.07540214^0.08585797^-0.00470297^0.13531211^0.14071116^-0.14701842^-0.024026629^0.030249165^0.009594051^-0.042675395^0.104272984^0.072710276^-0.25879803^-0.019277925^0.20312554^-0.024017604^-0.10708624^-0.026410637^0.01821391^-0.025796084^0.093097165^-0.038071454^0.047564875^0.06955446^0.040615875^-0.22062269^0.09811349^-0.04821371^0.080245234^-0.1886894^0.0059749037^-0.0903605^-0.07357415^-0.014310221^-0.08053127^0.071288206^-0.19025251^0.050598886^0.007330472^0.03999596^0.073157735^0.046889964^0.03272037^-0.013842953^0.052309573^0.14578994^0.11702093^-0.015311755^-0.016853575^0.14215364^-0.1636826^-0.047978822^0.028644746^0.026303198^-0.11090852^-0.10797534^0.11319842^0.055182923^-0.021948492^-0.05939935^0.03009717^-0.054811716^-0.01809891^-0.054169614^0.049543817^0.10871495^0.026874885^0.13035^0.06323113^-0.013455127^-0.05755836^-0.12972933^-0.04383403^-0.030121636^-0.087115906^-0.032846745^0.17795227^-0.028767642^-0.019578645^0.19144383^-0.018369017^-0.078580886^-0.14158683^0.11738184^-0.047949098^0.03873422^-0.026637973^-0.0915737^0.020655375^0.07886612^-0.006839144^0.102356575^0.014173409^0.012819805^0.07337096^-0.03564593^0.12298811^-0.11541377^-0.0726698^-0.08171867^-0.10039592^-0.13284151^0.10956578^0.032669384^-0.06753026^0.0006845315^0.042486843^0.13243712^-0.038447477^0.10903202^0.08907704^-0.041189957^-0.05783193^0.006570105^0.026851691^-0.13339129^0.13387531^-0.01588465^0.07823818
AamirKhan,-0.048337173^-0.0031799139^-0.1588394^0.032380767^-0.060193315^-0.0189474^-0.022643818^0.063219815^0.0731572^0.07717091^0.07062034^0.064462565^0.11661444^0.17588015^-0.17079982^-0.00067724934^0.074294426^-0.0034452984^-0.020104311^0.10835319^0.048762333^-0.23698877^0.022228435^0.15862612^-0.03303899^-0.037886627^0.032307755^0.06224573^0.008208443^0.051220506^-0.05079449^0.017253708^0.0766456^-6.2734907e-06^-0.24924245^0.06841167^-0.043627612^0.13813114^-0.1442539^0.046749383^-0.064992025^0.040669844^-0.0017721524^-0.08129621^0.006853176^-0.2215535^0.04186997^-0.0367981^0.10480459^0.06628267^0.02213036^0.018255774^-0.078163646^0.07827888^0.14312348^0.08886927^0.009768648^0.062420864^0.09235978^-0.12924412^-0.06777843^-0.0073017585^0.08013683^-0.11026015^-0.08294926^0.10913678^0.02623855^0.02462142^-0.02201082^0.029543027^-0.0065636984^0.046973698^-0.011794286^0.10877992^0.12591045^0.043081786^0.11574055^0.06878619^-0.021031972^-0.12927039^-0.13904093^0.008492446^0.043645743^-0.048593093^-0.02994256^0.1126321^0.010532247^0.067664936^0.20120487^-0.10520896^-0.094025515^-0.12736683^0.11237132^-0.0482408^0.13206622^-0.09284482^-0.057500627^0.046184164^0.038258642^0.004964325^0.0118207075^-0.033366706^0.036264528^0.10290969^-0.06593088^0.12873325^-0.11508443^-0.09312254^-0.04482248^-0.14016725^-0.11476215^0.11996749^0.07835833^0.031402484^0.015608072^0.025431532^0.119857326^-0.029775776^0.08432033^0.072916046^-0.057494305^-0.023989711^0.00076654967^-0.01748072^-0.17002974^0.13985378^-0.07068943^0.09728064
AamirKhan,-0.08721244^0.043231867^-0.1864638^0.00791735^-0.16250539^-0.025259737^-0.02820427^0.055872925^0.1253629^0.08957332^0.0670426^-0.0050756517^0.17229944^0.20880146^-0.14688602^-0.03695097^0.024868403^-0.05949251^-0.028692005^0.06425139^0.034290973^-0.21958351^-0.021744538^0.08816761^-0.10067641^-0.033975527^-0.0053882953^0.010520603^-0.0076173577^0.11599547^-0.047847785^0.10747774^0.12057488^-0.014248777^-0.22096764^0.10372058^0.0033385004^0.16742878^-0.18055743^0.05543492^-0.10361315^-0.048078068^-0.069842^-0.068836555^0.040452998^-0.10464067^0.046013437^-0.011707177^0.047015987^-0.014931574^-0.0058359546^0.089319505^0.0008091962^0.07174686^0.12320526^0.13397099^-0.00016358278^-0.017656183^0.103140354^-0.13840485^-0.07427197^-0.018663976^0.03858518^-0.09286305^-0.07972797^0.10603832^0.090693265^0.048025317^0.01542937^0.0024217623^-0.034436718^-0.073242985^-0.05793186^0.02432291^0.14768775^0.07923667^0.059696008^0.029715393^-0.041313052^-0.07603816^-0.123384394^-0.04741274^-0.042327575^-0.06148337^-0.036809407^0.15874238^0.009201589^-0.031638075^0.16226962^-0.046315663^-0.10502125^-0.15554708^0.12587807^-0.05482214^0.03925831^-0.055133186^-0.053526673^0.012506338^0.11855498^0.015930098^0.09153795^0.016818468^0.020740656^0.08058993^-0.085527614^0.09378516^-0.14528139^-0.047308266^-0.08325284^-0.11664275^-0.12609969^0.061434295^-0.018131696^-0.097321436^-0.0059917364^0.057723228^0.08636422^-0.091505535^0.13968006^0.059439965^-0.017183268^-0.0700106^0.0065012225^0.033041943^-0.08982842^0.118234865^-0.053322464^0.10860003
AamirKhan,-0.07710904^-0.014030377^-0.088180065^0.0676762^-0.11015037^-0.047848467^-0.007737597^0.09181247^0.09944896^0.10880411^0.08637124^0.04392842^0.108856335^0.11190228^-0.14323984^-0.025709793^-0.023016937^-0.009371741^-0.04979071^0.12605636^0.046783365^-0.2921088^-0.02572939^0.13636169^-0.020842673^-0.044325333^-0.0093926145^0.04562224^-0.029580504^0.034785915^-0.074478544^0.050280146^0.092457645^0.04441059^-0.24986696^0.070110776^-0.0469628^0.08905964^-0.17239967^-0.011152797^-0.013027375^-0.09724217^0.008322756^-0.08619093^0.025510527^-0.21472175^0.024767747^-0.023387773^0.077095635^0.05627348^0.024469884^0.025023196^-0.07736444^0.08123463^0.18319176^0.09411785^-0.03289123^-0.054288145^0.091805376^-0.11498453^-0.042825837^-0.047105312^0.0055649374^-0.03631712^-0.08585004^0.145204^0.010793871^-0.00836421^-0.013033324^0.022352075^-0.05397861^0.008165839^-0.021976106^0.092747584^0.14742498^0.029317522^0.1369288^0.09012147^-0.015866237^-0.089611664^-0.14772947^-0.059520915^0.032490563^-0.04191747^-0.030544598^0.16255009^0.031924527^0.08143265^0.22211394^-0.03684991^-0.08208897^-0.12497991^0.098436214^-0.052404843^-0.0010230748^-0.0643188^-0.09303819^-0.0020717771^0.09668386^-0.020778969^0.060849633^-0.022363687^0.041506507^0.048130333^0.028655333^0.12630835^-0.09595991^-0.020112343^-0.05317415^-0.1327032^-0.17077366^0.11501474^0.02441734^-0.045243785^0.037075583^-0.0033983744^0.15497814^-0.023107605^0.11518255^0.08226318^-0.024390094^-0.027701106^0.003376689^0.03201006^-0.112509035^0.12660556^0.014687582^0.119877286
AamirKhan,-0.052342854^-0.016683921^-0.12086488^0.039761722^-0.09159037^-0.016091276^-0.11111822^-0.003917901^0.09107558^-0.0030115484^0.09971079^0.048265517^0.13935421^0.18670371^-0.11913224^0.012915671^0.030792063^-0.048012093^-0.049853105^0.1255034^0.07318443^-0.20615068^0.0919061^0.20521627^-0.010201949^-0.037617717^0.078368664^-0.007599481^-0.03972378^0.055618163^0.024066096^0.0028700384^0.12672578^0.013132295^-0.23395692^0.13626882^-0.06704737^0.16228487^-0.19125055^0.070416756^-0.09217939^0.02249964^-0.08804635^-0.03618353^0.015358626^-0.12457498^0.07104214^-0.029869935^0.06522745^0.052072722^-0.011640266^-0.0030656683^0.0064422176^0.036428455^0.11618238^0.11291485^-0.009392387^0.095373906^0.10379609^-0.13401435^-0.10775789^-0.0033410059^0.07206352^-0.084811375^-0.06379275^0.09735371^0.050841723^0.084644265^-0.032761935^0.041125845^-0.015648317^-0.009335608^-0.05397964^-0.014305536^0.16461328^0.057646886^0.037093557^0.025448896^-0.03703736^0.003881764^-0.11409414^-0.03761028^-0.034282338^-0.11016471^-0.10113034^0.14265266^0.011853299^-0.0046441173^0.06693783^-0.08412158^-0.08137369^-0.13815118^0.1241846^-0.010995986^0.063108616^-0.047023896^-0.11955615^0.03841847^0.110919036^-0.028652169^0.014524113^-0.05742924^-0.007118787^0.08004509^-0.068371505^0.11428341^-0.15031171^-0.0750857^-0.041222364^-0.16959135^-0.11319565^0.15262982^0.042398054^-0.009845729^0.0055262456^0.11182836^0.0012447245^-0.043045733^0.074609764^0.13231365^-0.043925587^-0.02959172^-0.07166929^0.032218732^-0.13748573^0.16241811^-0.0644432^0.0968157
AamirKhan,-0.040213358^-0.07766206^-0.104712516^0.056721944^-0.055488046^-0.07621125^-0.020876514^0.061069015^0.072242916^0.035512563^0.07184117^0.06111272^0.119296804^0.23845114^-0.11112716^-0.07199214^0.0004973367^-0.0373747^-0.025751963^0.15765055^0.024771282^-0.23376487^0.02527217^0.11675496^-0.010976502^-0.047367156^0.029953318^0.10318018^-0.059726007^0.049510166^-0.08266792^0.015784008^0.11096043^0.018412521^-0.2469901^0.09531256^-0.061140668^0.10795392^-0.22246774^-0.017902426^-0.0054601147^-0.002981677^0.008578891^-0.04509189^-0.06575687^-0.18373016^-0.0065535954^-0.011462492^0.16206925^0.077610694^0.000110057736^0.0069481577^-0.06083326^0.09882403^0.20660049^0.06252131^-0.0623335^0.0068507316^0.115804255^-0.12141241^-0.06488753^-0.028947294^0.008258887^0.0051886137^-0.10138851^0.1682706^0.020059457^0.024664521^0.015578653^0.011778641^-0.0034392264^0.0003404392^0.052466024^0.055919085^0.15379827^0.04554897^0.11132955^4.6460686e-05^0.00051991694^-0.06594362^-0.07939556^-0.07426718^0.041152496^-0.06833805^-0.0021169863^0.100590125^0.030791907^0.0975804^0.19012274^-0.022945384^-0.057195812^-0.11856399^0.10611012^-0.075422764^-0.01470401^-0.12110607^-0.09284148^0.015364104^0.11914925^-0.050611455^0.043932248^0.02121529^0.118788786^0.0035294867^-0.057640687^0.12663254^-0.12023454^-0.029899415^-0.024835516^-0.13219795^-0.08617405^0.10551596^0.01569537^0.0094650425^-0.027784191^0.013000002^0.17047743^-0.005718829^0.07779688^0.07151043^-0.0355478^-0.04057591^-0.02943059^0.012963646^-0.12300926^0.10811138^0.01975914^0.14340717
